,Unnamed: 0,_unit_id,_golden,_unit_state_x,_trusted_judgments,_last_judgment_at_x,violence_judgment,violence,violence_confidence,protest_judgment_x,protest,protest_confidence,created_at,id,proccd_text,clean_text,non_vio_prob,vio_prob,violence_prediction
13,916,1657979487,False,finalized,3,4/13/2018 06:57:17,,0.0,,0,0,1.0,Mon Jun 03 16:43:49 +0000 2013,3.41596e+17,from turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
14,1171,1657979920,False,finalized,3,4/21/2018 17:58:30,,0.0,,0,0,1.0,Mon Jun 24 21:33:40 +0000 2013,3.49279e+17,usrId amp ,,0.9391852429392248,0.060814757060774965,0.0
15,1238,1657980024,False,finalized,3,04/07/18 17:00,,0.0,,0,0,1.0,Mon Jun 03 17:39:13 +0000 2013,3.4161e+17,httpAddress,,0.9391852429392248,0.060814757060774965,0.0
16,6,1657977945,False,finalized,3,04/06/18 12:19,,0.0,,0,0,1.0,Mon Jun 03 22:57:24 +0000 2013,3.4169e+17,rt usrId httpAddress httpAddress httpAddress httpAddress httpAddress,,0.9391852429392248,0.060814757060774965,0.0
17,76,1657978031,False,finalized,3,3/30/2018 15:08:49,,0.0,,0,0,1.0,Thu Jun 20 21:27:56 +0000 2013,3.47828e+17,usrId i m more of a turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
18,140,1657978102,False,finalized,3,3/30/2018 15:14:33,00,0.0,0.6631,11,1,0.6631,Sat Jun 15 19:03:26 +0000 2013,3.4598e+17,usrId then off to taksim ?,,0.9391852429392248,0.060814757060774965,0.0
19,247,1657978289,False,finalized,3,04/03/18 17:04,,0.0,,0,0,1.0,Thu Jun 13 22:38:41 +0000 2013,3.45309e+17,usrId turkey ? they can t be httpAddress,,0.9391852429392248,0.060814757060774965,0.0
20,302,1657978386,False,finalized,3,04/06/18 15:57,,0.0,,0,0,1.0,Sat Jun 01 06:06:16 +0000 2013,3.40711e+17,rt usrId in turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
21,623,1657978954,False,finalized,3,04/03/18 17:29,00,0.0,0.6667,101,1,0.6667,Thu Jun 13 20:20:47 +0000 2013,3.45275e+17,rt usrId taksim now httpAddress,,0.9391852429392248,0.060814757060774965,0.0
22,678,1657979051,False,finalized,3,4/22/2018 18:26:55,,0.0,,0,0,1.0,Fri Jun 07 16:47:12 +0000 2013,3.43046e+17,turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
23,716,1657979129,False,finalized,3,04/07/18 15:51,000,0.0,1.0,111,1,1.0,Fri Jun 14 19:21:43 +0000 2013,3.45622e+17,rt usrId 20 30 in the park httpAddress #occupygezi,,0.9391852429392248,0.060814757060774965,0.0
24,899,1657979448,False,finalized,3,04/03/18 22:27,,0.0,,0,0,1.0,Tue Jun 11 19:29:03 +0000 2013,3.44537e+17,usrId are you in istanbul ?,,0.9391852429392248,0.060814757060774965,0.0
25,904,1657979460,False,finalized,3,04/04/18 09:03,0,0.0,0.0,10,0,0.6658,Mon Jun 03 12:24:41 +0000 2013,3.41531e+17,rt usrId turkey now ! httpAddress,,0.9391852429392248,0.060814757060774965,0.0
26,916,1657979487,False,finalized,3,4/13/2018 06:57:17,,0.0,,0,0,1.0,Mon Jun 03 16:43:49 +0000 2013,3.41596e+17,from turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
27,1171,1657979920,False,finalized,3,4/21/2018 17:58:30,,0.0,,0,0,1.0,Mon Jun 24 21:33:40 +0000 2013,3.49279e+17,usrId amp ,,0.9391852429392248,0.060814757060774965,0.0
28,1238,1657980024,False,finalized,3,04/07/18 17:00,,0.0,,0,0,1.0,Mon Jun 03 17:39:13 +0000 2013,3.4161e+17,httpAddress,,0.9391852429392248,0.060814757060774965,0.0
29,6,1657977945,False,finalized,3,04/06/18 12:19,,0.0,,0,0,1.0,Mon Jun 03 22:57:24 +0000 2013,3.4169e+17,rt usrId httpAddress httpAddress httpAddress httpAddress httpAddress,,0.9391852429392248,0.060814757060774965,0.0
30,76,1657978031,False,finalized,3,3/30/2018 15:08:49,,0.0,,0,0,1.0,Thu Jun 20 21:27:56 +0000 2013,3.47828e+17,usrId i m more of a turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
31,140,1657978102,False,finalized,3,3/30/2018 15:14:33,00,0.0,0.6631,11,1,0.6631,Sat Jun 15 19:03:26 +0000 2013,3.4598e+17,usrId then off to taksim ?,,0.9391852429392248,0.060814757060774965,0.0
32,247,1657978289,False,finalized,3,04/03/18 17:04,,0.0,,0,0,1.0,Thu Jun 13 22:38:41 +0000 2013,3.45309e+17,usrId turkey ? they can t be httpAddress,,0.9391852429392248,0.060814757060774965,0.0
33,302,1657978386,False,finalized,3,04/06/18 15:57,,0.0,,0,0,1.0,Sat Jun 01 06:06:16 +0000 2013,3.40711e+17,rt usrId in turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
34,623,1657978954,False,finalized,3,04/03/18 17:29,00,0.0,0.6667,101,1,0.6667,Thu Jun 13 20:20:47 +0000 2013,3.45275e+17,rt usrId taksim now httpAddress,,0.9391852429392248,0.060814757060774965,0.0
35,678,1657979051,False,finalized,3,4/22/2018 18:26:55,,0.0,,0,0,1.0,Fri Jun 07 16:47:12 +0000 2013,3.43046e+17,turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
36,716,1657979129,False,finalized,3,04/07/18 15:51,000,0.0,1.0,111,1,1.0,Fri Jun 14 19:21:43 +0000 2013,3.45622e+17,rt usrId 20 30 in the park httpAddress #occupygezi,,0.9391852429392248,0.060814757060774965,0.0
37,899,1657979448,False,finalized,3,04/03/18 22:27,,0.0,,0,0,1.0,Tue Jun 11 19:29:03 +0000 2013,3.44537e+17,usrId are you in istanbul ?,,0.9391852429392248,0.060814757060774965,0.0
38,904,1657979460,False,finalized,3,04/04/18 09:03,0,0.0,0.0,10,0,0.6658,Mon Jun 03 12:24:41 +0000 2013,3.41531e+17,rt usrId turkey now ! httpAddress,,0.9391852429392248,0.060814757060774965,0.0
39,916,1657979487,False,finalized,3,4/13/2018 06:57:17,,0.0,,0,0,1.0,Mon Jun 03 16:43:49 +0000 2013,3.41596e+17,from turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
40,1171,1657979920,False,finalized,3,4/21/2018 17:58:30,,0.0,,0,0,1.0,Mon Jun 24 21:33:40 +0000 2013,3.49279e+17,usrId amp ,,0.9391852429392248,0.060814757060774965,0.0
41,1238,1657980024,False,finalized,3,04/07/18 17:00,,0.0,,0,0,1.0,Mon Jun 03 17:39:13 +0000 2013,3.4161e+17,httpAddress,,0.9391852429392248,0.060814757060774965,0.0
42,6,1657977945,False,finalized,3,04/06/18 12:19,,0.0,,0,0,1.0,Mon Jun 03 22:57:24 +0000 2013,3.4169e+17,rt usrId httpAddress httpAddress httpAddress httpAddress httpAddress,,0.9391852429392248,0.060814757060774965,0.0
43,76,1657978031,False,finalized,3,3/30/2018 15:08:49,,0.0,,0,0,1.0,Thu Jun 20 21:27:56 +0000 2013,3.47828e+17,usrId i m more of a turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
44,140,1657978102,False,finalized,3,3/30/2018 15:14:33,00,0.0,0.6631,11,1,0.6631,Sat Jun 15 19:03:26 +0000 2013,3.4598e+17,usrId then off to taksim ?,,0.9391852429392248,0.060814757060774965,0.0
45,247,1657978289,False,finalized,3,04/03/18 17:04,,0.0,,0,0,1.0,Thu Jun 13 22:38:41 +0000 2013,3.45309e+17,usrId turkey ? they can t be httpAddress,,0.9391852429392248,0.060814757060774965,0.0
46,302,1657978386,False,finalized,3,04/06/18 15:57,,0.0,,0,0,1.0,Sat Jun 01 06:06:16 +0000 2013,3.40711e+17,rt usrId in turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
47,623,1657978954,False,finalized,3,04/03/18 17:29,00,0.0,0.6667,101,1,0.6667,Thu Jun 13 20:20:47 +0000 2013,3.45275e+17,rt usrId taksim now httpAddress,,0.9391852429392248,0.060814757060774965,0.0
48,678,1657979051,False,finalized,3,4/22/2018 18:26:55,,0.0,,0,0,1.0,Fri Jun 07 16:47:12 +0000 2013,3.43046e+17,turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
49,716,1657979129,False,finalized,3,04/07/18 15:51,000,0.0,1.0,111,1,1.0,Fri Jun 14 19:21:43 +0000 2013,3.45622e+17,rt usrId 20 30 in the park httpAddress #occupygezi,,0.9391852429392248,0.060814757060774965,0.0
50,899,1657979448,False,finalized,3,04/03/18 22:27,,0.0,,0,0,1.0,Tue Jun 11 19:29:03 +0000 2013,3.44537e+17,usrId are you in istanbul ?,,0.9391852429392248,0.060814757060774965,0.0
51,904,1657979460,False,finalized,3,04/04/18 09:03,0,0.0,0.0,10,0,0.6658,Mon Jun 03 12:24:41 +0000 2013,3.41531e+17,rt usrId turkey now ! httpAddress,,0.9391852429392248,0.060814757060774965,0.0
52,916,1657979487,False,finalized,3,4/13/2018 06:57:17,,0.0,,0,0,1.0,Mon Jun 03 16:43:49 +0000 2013,3.41596e+17,from turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
53,1171,1657979920,False,finalized,3,4/21/2018 17:58:30,,0.0,,0,0,1.0,Mon Jun 24 21:33:40 +0000 2013,3.49279e+17,usrId amp ,,0.9391852429392248,0.060814757060774965,0.0
54,1238,1657980024,False,finalized,3,04/07/18 17:00,,0.0,,0,0,1.0,Mon Jun 03 17:39:13 +0000 2013,3.4161e+17,httpAddress,,0.9391852429392248,0.060814757060774965,0.0
55,6,1657977945,False,finalized,3,04/06/18 12:19,,0.0,,0,0,1.0,Mon Jun 03 22:57:24 +0000 2013,3.4169e+17,rt usrId httpAddress httpAddress httpAddress httpAddress httpAddress,,0.9391852429392248,0.060814757060774965,0.0
56,76,1657978031,False,finalized,3,3/30/2018 15:08:49,,0.0,,0,0,1.0,Thu Jun 20 21:27:56 +0000 2013,3.47828e+17,usrId i m more of a turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
57,140,1657978102,False,finalized,3,3/30/2018 15:14:33,00,0.0,0.6631,11,1,0.6631,Sat Jun 15 19:03:26 +0000 2013,3.4598e+17,usrId then off to taksim ?,,0.9391852429392248,0.060814757060774965,0.0
58,247,1657978289,False,finalized,3,04/03/18 17:04,,0.0,,0,0,1.0,Thu Jun 13 22:38:41 +0000 2013,3.45309e+17,usrId turkey ? they can t be httpAddress,,0.9391852429392248,0.060814757060774965,0.0
59,302,1657978386,False,finalized,3,04/06/18 15:57,,0.0,,0,0,1.0,Sat Jun 01 06:06:16 +0000 2013,3.40711e+17,rt usrId in turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
60,623,1657978954,False,finalized,3,04/03/18 17:29,00,0.0,0.6667,101,1,0.6667,Thu Jun 13 20:20:47 +0000 2013,3.45275e+17,rt usrId taksim now httpAddress,,0.9391852429392248,0.060814757060774965,0.0
61,678,1657979051,False,finalized,3,4/22/2018 18:26:55,,0.0,,0,0,1.0,Fri Jun 07 16:47:12 +0000 2013,3.43046e+17,turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
62,716,1657979129,False,finalized,3,04/07/18 15:51,000,0.0,1.0,111,1,1.0,Fri Jun 14 19:21:43 +0000 2013,3.45622e+17,rt usrId 20 30 in the park httpAddress #occupygezi,,0.9391852429392248,0.060814757060774965,0.0
63,899,1657979448,False,finalized,3,04/03/18 22:27,,0.0,,0,0,1.0,Tue Jun 11 19:29:03 +0000 2013,3.44537e+17,usrId are you in istanbul ?,,0.9391852429392248,0.060814757060774965,0.0
64,904,1657979460,False,finalized,3,04/04/18 09:03,0,0.0,0.0,10,0,0.6658,Mon Jun 03 12:24:41 +0000 2013,3.41531e+17,rt usrId turkey now ! httpAddress,,0.9391852429392248,0.060814757060774965,0.0
65,916,1657979487,False,finalized,3,4/13/2018 06:57:17,,0.0,,0,0,1.0,Mon Jun 03 16:43:49 +0000 2013,3.41596e+17,from turkey httpAddress,,0.9391852429392248,0.060814757060774965,0.0
66,1171,1657979920,False,finalized,3,4/21/2018 17:58:30,,0.0,,0,0,1.0,Mon Jun 24 21:33:40 +0000 2013,3.49279e+17,usrId amp ,,0.9391852429392248,0.060814757060774965,0.0
67,1238,1657980024,False,finalized,3,04/07/18 17:00,,0.0,,0,0,1.0,Mon Jun 03 17:39:13 +0000 2013,3.4161e+17,httpAddress,,0.9391852429392248,0.060814757060774965,0.0
68,7,1657977946,False,finalized,3,3/30/2018 15:01:20,00,0.0,0.6515,101,1,0.6515,Mon Jun 03 19:19:02 +0000 2013,3.41635e+17,rt usrId moroccans protesting erdogan s visit #direngeziparki it says no to the criminal s visit to our country httpAddress,moroccans protesting erdogan visit says criminal visit country,0.9793484756961842,0.020651524303815814,0.0
69,8,1657977947,False,finalized,3,3/30/2018 15:09:17,000,0.0,1.0,111,1,1.0,Thu Jun 13 13:27:20 +0000 2013,3.45171e+17,taksim square and gezi park protests designing a common present future and past httpAddress,square designing common present future past,0.8893979940431954,0.11060200595680454,0.0
70,9,1657977948,False,finalized,3,3/30/2018 15:31:17,000,0.0,1.0,111,1,1.0,Wed Jun 05 17:39:21 +0000 2013,3.42335e+17,rt usrId investors baffled by turkey protests moneybeat wsj httpAddress via usrId with usrId,investors baffled moneybeat wsj via,0.9391852429392248,0.060814757060774965,0.0
71,11,1657977950,False,finalized,3,3/30/2018 15:29:27,11,1.0,0.6612,101,1,0.6612,Mon Jun 10 03:49:59 +0000 2013,3.43938e+17,turkey police crush protests in ankara istanbul photos video,police crush ankara photos video,0.7180186707114059,0.2819813292885943,1.0
72,13,1657977953,False,finalized,3,3/30/2018 15:19:48,,0.0,,0,0,1.0,Fri Jun 07 09:34:14 +0000 2013,3.42938e+17,rt usrId borsa istanbul chapulled by httpAddress httpAddress its loses reached to 16 since chapullers chapulled !,borsa chapulled loses reached since chapullers chapulled,0.9391852429392248,0.060814757060774965,0.0
73,14,1657977954,False,finalized,3,3/30/2018 15:00:58,110,1.0,0.6769,111,1,1.0,Wed Jun 12 23:29:49 +0000 2013,3.4496e+17,rt usrId police detaining protestors in #direnankara httpAddress residents being asked to open httpAddress doors to those needing to hid,police detaining protestors residents asked open doors needing hid,0.9112722847466039,0.08872771525339587,0.0
74,15,1657977955,False,finalized,3,3/30/2018 15:02:31,,0.0,,0,0,1.0,Fri Jun 14 22:17:56 +0000 2013,3.45666e+17,guess everybody forgot london riots in 2011 ! and its host !! httpAddress,guess everybody forgot london riots host,0.9168654298919504,0.0831345701080499,0.0
75,17,1657977957,False,finalized,3,04/06/18 14:51,000,0.0,1.0,111,1,1.0,Sat Jun 08 20:22:27 +0000 2013,3.43463e+17,rt usrId welcome to the revolution ntv ! #occupygezi httpAddress #occupygezi #occupyturkey #revolution #turkey,welcome revolution ntv occupyturkey revolution,0.8772463660140807,0.1227536339859195,0.0
76,18,1657977959,False,finalized,3,3/30/2018 14:50:39,00,0.0,0.6594,11,1,0.6594,Wed Jun 19 14:10:02 +0000 2013,3.47356e+17,akp genius created standing men standing against standing httpAddress #duranadam,akp genius created standing men standing standing duranadam,0.8660820349977055,0.13391796500229436,0.0
77,19,1657977960,False,finalized,3,3/30/2018 15:00:58,0,0.0,0.0,100,0,0.6496,Sun Jun 02 18:24:59 +0000 2013,3.41259e+17,rt usrId all solidarity with the turkish protesters in #turkey though the turkish regime should learn from its neighbors in mideast,solidarity though regime learn neighbors mideast,0.9573072057760894,0.04269279422391064,0.0
78,21,1657977964,False,finalized,3,3/30/2018 15:00:03,,0.0,,0,0,1.0,Wed Jun 19 07:13:56 +0000 2013,3.47251e+17,rt usrId my brother s just fucked off to turkey with his slam peice that prick can go on holiday but i can t #jokes,brother fucked slam peice prick go holiday jokes,0.9396671386976613,0.0603328613023387,0.0
79,28,1657977974,False,finalized,3,3/30/2018 15:33:35,1,0.0,0.0,1,0,0.6667,Tue Jun 04 22:19:42 +0000 2013,3.42043e+17,paulocoelho shame on us tear gas used in turkey against demonstrators is made in brasil usrId httpAddress,paulocoelho shame us tear gas used demonstrators made brasil,0.5097163215107772,0.49028367848922294,1.0
80,29,1657977975,False,finalized,3,3/30/2018 15:28:45,0,0.0,0.0,10,0,0.6676,Mon Jun 17 16:51:46 +0000 2013,3.46672e+17,ifj journalists call for international action to end crackdown on media in turkey httpAddress,ifj journalists call international action end crackdown media,0.8322878488394919,0.16771215116050806,0.0
81,30,1657977977,False,finalized,3,3/30/2018 15:09:17,0,0.0,0.0,1,0,0.6581,Fri Jun 07 13:37:00 +0000 2013,3.42999e+17,usrId what s coming on in turkey ? httpAddress,coming,0.9391852429392248,0.060814757060774965,0.0
82,37,1657977984,False,finalized,3,04/07/18 08:48,,0.0,,0,0,1.0,Sat Jun 22 22:01:42 +0000 2013,3.48561e+17,muffy vanderbear dressed as pilgrim and turkey complete DD thanksgiving httpAddress httpAddress #bear #muffy,muffy vanderbear dressed pilgrim complete thanksgiving bear muffy,0.9391852429392248,0.060814757060774965,0.0
83,38,1657977985,False,finalized,3,3/30/2018 15:01:20,000,0.0,1.0,111,1,1.0,Sat Jun 08 05:37:01 +0000 2013,3.4324e+17,rt usrId well this was httpAddress penguins join #occupygezi stencils coming out of gezi are httpAddress httpAddress usrId httpAddress,well penguins join stencils coming,0.9444812798840182,0.05551872011598181,0.0
84,40,1657977987,False,finalized,3,04/06/18 12:05,,0.0,,0,0,1.0,Fri Jun 07 22:12:47 +0000 2013,3.43128e+17,usrId got to be in it to win it lol if u win it drinks in u in turkey,got win lol u win drinks u,0.9638930611325218,0.03610693886747805,0.0
85,41,1657977988,False,finalized,3,3/30/2018 15:05:25,1,0.0,0.0,100,0,0.644,Mon Jun 10 02:06:18 +0000 2013,3.43912e+17,rt usrId in #istanbul reporting for httpAddress activists reporting pressure from police will launch live should anything httpAddress httpAddress,reporting activists reporting pressure police launch live anything,0.9126499829017087,0.08735001709829118,0.0
86,46,1657977995,False,finalized,3,3/30/2018 15:28:45,,0.0,,0,0,1.0,Mon Jun 17 12:12:47 +0000 2013,3.46601e+17,rt usrId here s the pro erdogan newspaper yeni afak today with a messages on its front page in english httpAddress,pro erdogan newspaper yeni afak today messages front page english,0.9774653777050856,0.022534622294914427,0.0
87,47,1657977996,False,finalized,3,04/07/18 08:38,,0.0,,0,0,1.0,Tue Jun 25 13:25:44 +0000 2013,3.49519e+17,#bumpshowmeetbieber stanbul turkey x301,bumpshowmeetbieber stanbul x,0.8943433242167356,0.10565667578326463,0.0
88,535,1657978798,False,finalized,3,04/03/18 18:13,,0.0,,0,0,1.0,Mon Jun 24 20:50:29 +0000 2013,3.49268e+17,#bumpshowmeetbieber stanbul turkey x166,bumpshowmeetbieber stanbul x,0.8943433242167356,0.10565667578326463,0.0
89,49,1657977998,False,finalized,3,04/05/18 11:50,01,1.0,0.3125,101,1,0.625,Sun Jun 16 19:34:30 +0000 2013,3.4635e+17,rt usrId #istanbul #protestors holding their ground despite organized #attacks by the #police and #fascist httpAddress no retreating,protestors holding ground despite organized attacks police fascist retreating,0.8554090962396123,0.14459090376038786,0.0
90,50,1657977999,False,finalized,3,04/06/18 11:46,,0.0,,0,0,1.0,Thu Jun 13 19:13:19 +0000 2013,3.45258e+17,rt usrId i gotta httpAddress a pretty tough critic but usrId summer menu is spot on ! the turkey burger is awesome !,gotta pretty tough critic summer menu spot burger awesome,0.9391852429392248,0.060814757060774965,0.0
91,51,1657978001,False,finalized,3,04/06/18 12:19,,0.0,,0,0,1.0,Mon Jun 17 12:43:13 +0000 2013,3.46609e+17,rt usrId stopped reading davutoglu s oped at all segments of our society enjoy their basic rights under the rule of httpAddress httpAddress,stopped reading davutoglu oped segments society enjoy basic rights rule,0.9422155502682706,0.05778444973172932,0.0
92,53,1657978003,False,finalized,3,3/30/2018 14:53:42,,0.0,,0,0,1.0,Wed Jun 05 08:16:50 +0000 2013,3.42193e+17,rt usrId a friend in istanbul asked a policeman about the taping of id httpAddress they order us to do things and we get prosecut,friend asked policeman taping id order us things get prosecut,0.9312322957765987,0.06876770422340157,0.0
93,54,1657978004,False,finalized,3,3/30/2018 15:21:39,,0.0,,0,0,1.0,Sat Jun 01 19:26:36 +0000 2013,3.40912e+17,rt usrId #pleasehelpturkey #prayforturkey don t ignore them bc they aren t the usa pls pray for them and help them,pleasehelpturkey prayforturkey ignore bc usa pls pray help,0.9597238279597374,0.04027617204026257,0.0
94,55,1657978005,False,finalized,3,3/30/2018 15:19:48,,0.0,,0,0,1.0,Wed Jun 12 21:25:32 +0000 2013,3.44928e+17,usrId get your arse back from turkey i miss you already !! we should be whatsapp ing !! httpAddress,get arse back miss already whatsapp ing,0.947704636351605,0.05229536364839508,0.0
95,56,1657978006,False,finalized,3,3/30/2018 15:04:47,000,0.0,1.0,111,1,1.0,Thu Jun 13 18:53:44 +0000 2013,3.45253e+17,rt usrId #turkey prime minister erdogan to meet protesters at 20 00 gmt over plans to redevelop istanbul s #gezi park httpAddress,prime minister erdogan meet gmt plans redevelop,0.9783043487153422,0.02169565128465786,0.0
96,61,1657978013,False,finalized,3,04/06/18 14:25,001,0.0,0.659,111,1,1.0,Tue Jun 25 00:45:02 +0000 2013,3.49327e+17,rt usrId D things you need to understand about #turkey s protests 349327D2076D706242 tue jun 2D 00 4D 4D 00 2013 rt usrId D things you need to understand about #turkey s protests 3493279793D4140672 tue jun 2D 00 47 3D 00 2013 rt usrId D things you need to understand about #turkey s protests 3493280D760307200 tue jun 2D 00 47 D3 00 2013 mariwanna92 are turkey burgers good ?? 34932837618982D026 tue jun 2D 00 49 09 00 2013 rt usrId D things you need to understand about #turkey s protests 3493286243919D8D28 tue jun 2D 00 D0 08 00 2013 rt usrId psst jim beam and wild turkey are better than the expensive craft whiskey you re drinking httpAddress jun 2D 00 D0 D8 00 2013 rt usrId D things you need to understand about #turkey s protests 349329270188937216 tue jun 2D 00 D2 42 00 2013 rt usrId D things you need to understand about #turkey s protests 349329D6422643302D tue jun 2D 00 D3 D2 00 2013 upside down ya turkey ! rt usrId got a nice package from usrId httpAddress jun 2D 00 DD 09 00 2013 i want some turkey httpAddress httpAddress jun 2D 00 DD D3 00 2013 save gezi park in istanbul stop the police violence in turkey ! the petition site httpAddress,d things need understand d d d d d d things need understand d d d d things need understand d d d mariwanna burgers good d d d things need understand d d d d psst jim beam wild better expensive craft whiskey drinking d d d d things need understand d d d things need understand d d d d d upside ya got nice package d want d d save stop police violence petition site,0.695130698642766,0.30486930135723395,1.0
97,63,1657978015,False,finalized,3,3/30/2018 15:04:47,011,1.0,0.6594,111,1,1.0,Mon Jun 03 17:58:30 +0000 2013,3.41615e+17,rt usrId police chopper circling over crowd of tens of thousands filling taksim square gezi httpAddress the gas has sent thousands httpAddress,police chopper circling crowd tens thousands filling square gas sent thousands,0.8545412119052905,0.14545878809470938,0.0
98,65,1657978017,False,finalized,3,04/06/18 11:46,0,0.0,0.0,10,0,0.6767,Thu Jun 20 00:38:27 +0000 2013,3.47514e+17,httpAddress usrId many reports some live streams amp ,many reports live streams,0.8372656715155461,0.16273432848445407,0.0
99,67,1657978019,False,finalized,3,3/30/2018 15:00:58,000,0.0,1.0,111,1,1.0,Mon Jun 03 09:16:42 +0000 2013,3.41484e+17,usrId i m trying D do my best as well tweeting in en about #occupygezi,trying d best well tweeting en,0.8960671448336289,0.10393285516637098,0.0
100,68,1657978020,False,finalized,3,04/06/18 11:46,,0.0,,0,0,1.0,Wed Jun 19 19:52:36 +0000 2013,3.47442e+17,owee turkey burgers,owee burgers,0.9422155502682706,0.05778444973172932,0.0
101,69,1657978021,False,finalized,3,3/30/2018 15:00:03,000,0.0,1.0,111,1,1.0,Wed Jun 05 12:55:00 +0000 2013,3.42263e+17,turkey unrest sparked by environment protest to save #gezi httpAddress in our latest usrId httpAddress,unrest sparked environment save latest,0.9422155502682706,0.05778444973172932,0.0
102,70,1657978022,False,finalized,3,04/06/18 13:18,010,0.0,0.6738,111,1,1.0,Wed Jun 05 16:47:01 +0000 2013,3.42322e+17,usrId purchased 21 million teargas in DD yrs accumulating DD tons httpAddress #occupygezi httpAddress,purchased million teargas yrs accumulating tons,0.9473058540369784,0.052694145963021584,0.0
